"nome","uf","ano","imuno","cobertura","mun_uf"
" GOIAS"," Goiás",1999,"DTP",92.33,"UF"
" GOIAS"," Goiás",1999,"Sarampo",96.6,"UF"
" GOIAS"," Goiás",1999,"Haemophilus influenzae b",8.61,"UF"
" GOIAS"," Goiás",1999,"Ignorado",99.39,"UF"
" GOIAS"," Goiás",1999,"Total",87.36,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"BCG",162.78,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Hepatite B",119.35,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Poliomielite",126.08,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Febre Amarela",6.77,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Tríplice Viral  D1",134.17,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"DTP",125.03,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Sarampo",0,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Haemophilus influenzae b",100.43,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Ignorado",93.04,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1999,"Total",86.24,"UF"
" AMAZONAS"," Amazonas",2000,"BCG",118.46,"UF"
" AMAZONAS"," Amazonas",2000,"Hepatite B",64.57,"UF"
" AMAZONAS"," Amazonas",2000,"Poliomielite",103.46,"UF"
" AMAZONAS"," Amazonas",2000,"Febre Amarela",100.65,"UF"
" AMAZONAS"," Amazonas",2000,"Tríplice Viral  D1",14.84,"UF"
" AMAZONAS"," Amazonas",2000,"DTP",74.81,"UF"
" AMAZONAS"," Amazonas",2000,"Sarampo",113.34,"UF"
" AMAZONAS"," Amazonas",2000,"Haemophilus influenzae b",63.31,"UF"
" AMAZONAS"," Amazonas",2000,"Ignorado",74.89,"UF"
" AMAZONAS"," Amazonas",2000,"Total",70.91,"UF"
" RORAIMA"," Roraima",2000,"BCG",187.41,"UF"
" RORAIMA"," Roraima",2000,"Hepatite B",122.9,"UF"
" RORAIMA"," Roraima",2000,"Poliomielite",134.1,"UF"
" RORAIMA"," Roraima",2000,"Febre Amarela",141.29,"UF"
" RORAIMA"," Roraima",2000,"Tríplice Viral  D1",25.35,"UF"
" RORAIMA"," Roraima",2000,"DTP",128.99,"UF"
" RORAIMA"," Roraima",2000,"Sarampo",135.75,"UF"
" RORAIMA"," Roraima",2000,"Haemophilus influenzae b",112.36,"UF"
" RORAIMA"," Roraima",2000,"Ignorado",72.39,"UF"
" RORAIMA"," Roraima",2000,"Total",83.94,"UF"
" PARA"," Pará",2000,"BCG",103.54,"UF"
" PARA"," Pará",2000,"Hepatite B",63.75,"UF"
" PARA"," Pará",2000,"Poliomielite",109.25,"UF"
" PARA"," Pará",2000,"Febre Amarela",85.95,"UF"
" PARA"," Pará",2000,"Tríplice Viral  D1",10.14,"UF"
" PARA"," Pará",2000,"DTP",68.19,"UF"
" PARA"," Pará",2000,"Sarampo",111.86,"UF"
" PARA"," Pará",2000,"Haemophilus influenzae b",77.61,"UF"
" PARA"," Pará",2000,"Ignorado",87.25,"UF"
" PARA"," Pará",2000,"Total",77.23,"UF"
" AMAPA"," Amapá",2000,"BCG",117.68,"UF"
" AMAPA"," Amapá",2000,"Hepatite B",87.62,"UF"
" AMAPA"," Amapá",2000,"Poliomielite",91.16,"UF"
" AMAPA"," Amapá",2000,"Febre Amarela",92.8,"UF"
" AMAPA"," Amapá",2000,"Tríplice Viral  D1",5.25,"UF"
" AMAPA"," Amapá",2000,"DTP",85.73,"UF"
" AMAPA"," Amapá",2000,"Sarampo",97.78,"UF"
" AMAPA"," Amapá",2000,"Haemophilus influenzae b",56.91,"UF"
" AMAPA"," Amapá",2000,"Ignorado",76.05,"UF"
" AMAPA"," Amapá",2000,"Total",70.61,"UF"
" TOCANTINS"," Tocantins",2000,"BCG",110.23,"UF"
" TOCANTINS"," Tocantins",2000,"Hepatite B",94.71,"UF"
" TOCANTINS"," Tocantins",2000,"Poliomielite",106.04,"UF"
" TOCANTINS"," Tocantins",2000,"Febre Amarela",100.65,"UF"
" TOCANTINS"," Tocantins",2000,"Tríplice Viral  D1",0.17,"UF"
" TOCANTINS"," Tocantins",2000,"DTP",100.46,"UF"
" TOCANTINS"," Tocantins",2000,"Sarampo",102.88,"UF"
" TOCANTINS"," Tocantins",2000,"Haemophilus influenzae b",78.85,"UF"
" TOCANTINS"," Tocantins",2000,"Ignorado",88.3,"UF"
" TOCANTINS"," Tocantins",2000,"Total",80.63,"UF"
" MARANHAO"," Maranhão",2000,"BCG",122.28,"UF"
" MARANHAO"," Maranhão",2000,"Hepatite B",64.93,"UF"
" MARANHAO"," Maranhão",2000,"Poliomielite",80.98,"UF"
" MARANHAO"," Maranhão",2000,"Febre Amarela",99.63,"UF"
" MARANHAO"," Maranhão",2000,"Tríplice Viral  D1",82.66,"UF"
" MARANHAO"," Maranhão",2000,"DTP",73.67,"UF"
" MARANHAO"," Maranhão",2000,"Sarampo",103.22,"UF"
" MARANHAO"," Maranhão",2000,"Haemophilus influenzae b",25.17,"UF"
" MARANHAO"," Maranhão",2000,"Ignorado",81.37,"UF"
" MARANHAO"," Maranhão",2000,"Total",74.81,"UF"
" PIAUI"," Piauí",2000,"BCG",112.58,"UF"
" PIAUI"," Piauí",2000,"Hepatite B",91.91,"UF"
" PIAUI"," Piauí",2000,"Poliomielite",99.34,"UF"
" PIAUI"," Piauí",2000,"Febre Amarela",68.88,"UF"
" PIAUI"," Piauí",2000,"Tríplice Viral  D1",72.25,"UF"
" PIAUI"," Piauí",2000,"DTP",91.44,"UF"
" PIAUI"," Piauí",2000,"Sarampo",101.92,"UF"
" PIAUI"," Piauí",2000,"Haemophilus influenzae b",66.13,"UF"
" PIAUI"," Piauí",2000,"Ignorado",84.16,"UF"
" PIAUI"," Piauí",2000,"Total",78.74,"UF"
" CEARA"," Ceará",2000,"BCG",113.38,"UF"
" CEARA"," Ceará",2000,"Hepatite B",96.84,"UF"
" CEARA"," Ceará",2000,"Poliomielite",101.39,"UF"
" CEARA"," Ceará",2000,"Febre Amarela",27.21,"UF"
" CEARA"," Ceará",2000,"Tríplice Viral  D1",85.19,"UF"
" CEARA"," Ceará",2000,"DTP",99.03,"UF"
" CEARA"," Ceará",2000,"Sarampo",111.04,"UF"
" CEARA"," Ceará",2000,"Haemophilus influenzae b",77.32,"UF"
" CEARA"," Ceará",2000,"Ignorado",83.84,"UF"
" CEARA"," Ceará",2000,"Total",78.82,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"BCG",103.37,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Hepatite B",86.44,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Poliomielite",86.79,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Febre Amarela",3.66,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Tríplice Viral  D1",46.55,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"DTP",88.31,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Sarampo",101.43,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Haemophilus influenzae b",56.3,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Ignorado",78.05,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2000,"Total",70.21,"UF"
" PARAIBA"," Paraíba",2000,"BCG",101.55,"UF"
" PARAIBA"," Paraíba",2000,"Hepatite B",89.16,"UF"
" PARAIBA"," Paraíba",2000,"Poliomielite",91.89,"UF"
" PARAIBA"," Paraíba",2000,"Febre Amarela",0.28,"UF"
" PARAIBA"," Paraíba",2000,"Tríplice Viral  D1",67.12,"UF"
" PARAIBA"," Paraíba",2000,"DTP",89.32,"UF"
" PARAIBA"," Paraíba",2000,"Sarampo",93.34,"UF"
" PARAIBA"," Paraíba",2000,"Haemophilus influenzae b",78.81,"UF"
" PARAIBA"," Paraíba",2000,"Ignorado",80,"UF"
" PARAIBA"," Paraíba",2000,"Total",72.88,"UF"
" PERNAMBUCO"," Pernambuco",2000,"BCG",124.76,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Hepatite B",93.22,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Poliomielite",114.08,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Febre Amarela",9.01,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Tríplice Viral  D1",29.21,"UF"
" PERNAMBUCO"," Pernambuco",2000,"DTP",94.54,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Sarampo",115.01,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Haemophilus influenzae b",78.72,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Ignorado",83.74,"UF"
" PERNAMBUCO"," Pernambuco",2000,"Total",76.93,"UF"
" ALAGOAS"," Alagoas",2000,"BCG",116.01,"UF"
" ALAGOAS"," Alagoas",2000,"Hepatite B",82.28,"UF"
" ALAGOAS"," Alagoas",2000,"Poliomielite",94.25,"UF"
" ALAGOAS"," Alagoas",2000,"Febre Amarela",1.35,"UF"
" ALAGOAS"," Alagoas",2000,"Tríplice Viral  D1",11.13,"UF"
" ALAGOAS"," Alagoas",2000,"DTP",87.81,"UF"
" ALAGOAS"," Alagoas",2000,"Sarampo",99.61,"UF"
" ALAGOAS"," Alagoas",2000,"Haemophilus influenzae b",67.63,"UF"
" ALAGOAS"," Alagoas",2000,"Ignorado",83.62,"UF"
" ALAGOAS"," Alagoas",2000,"Total",72.36,"UF"
" SERGIPE"," Sergipe",2000,"BCG",114.8,"UF"
" SERGIPE"," Sergipe",2000,"Hepatite B",101.48,"UF"
" SERGIPE"," Sergipe",2000,"Poliomielite",101.9,"UF"
" SERGIPE"," Sergipe",2000,"Febre Amarela",10.14,"UF"
" SERGIPE"," Sergipe",2000,"Tríplice Viral  D1",94.08,"UF"
" SERGIPE"," Sergipe",2000,"DTP",100.48,"UF"
" SERGIPE"," Sergipe",2000,"Sarampo",112.06,"UF"
" SERGIPE"," Sergipe",2000,"Haemophilus influenzae b",94.64,"UF"
" SERGIPE"," Sergipe",2000,"Ignorado",81.28,"UF"
" SERGIPE"," Sergipe",2000,"Total",77.96,"UF"
" BAHIA"," Bahia",2000,"BCG",109.95,"UF"
" BAHIA"," Bahia",2000,"Hepatite B",80.18,"UF"
" BAHIA"," Bahia",2000,"Poliomielite",95.25,"UF"
" BAHIA"," Bahia",2000,"Febre Amarela",77.05,"UF"
" BAHIA"," Bahia",2000,"Tríplice Viral  D1",76.3,"UF"
" BAHIA"," Bahia",2000,"DTP",88.47,"UF"
" BAHIA"," Bahia",2000,"Sarampo",104.31,"UF"
" BAHIA"," Bahia",2000,"Haemophilus influenzae b",69.61,"UF"
" BAHIA"," Bahia",2000,"Ignorado",76.52,"UF"
" BAHIA"," Bahia",2000,"Total",74.08,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"BCG",112.72,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Hepatite B",111.31,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Poliomielite",106.7,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Febre Amarela",46.58,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Tríplice Viral  D1",92.7,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"DTP",105.43,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Sarampo",108.91,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Haemophilus influenzae b",96.71,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Ignorado",80.67,"UF"
" MINAS GERAIS"," Minas Gerais",2000,"Total",79.7,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"BCG",106.13,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Hepatite B",97.75,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Poliomielite",108.53,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Febre Amarela",45.99,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Tríplice Viral  D1",68.74,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"DTP",100.14,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Sarampo",103.79,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Haemophilus influenzae b",92.25,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Ignorado",83.69,"UF"
" ESPIRITO SANTO"," Espírito Santo",2000,"Total",79.36,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"BCG",109.09,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Hepatite B",84.27,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Poliomielite",93.98,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Febre Amarela",5.3,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Tríplice Viral  D1",89.41,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"DTP",91.19,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Sarampo",101.26,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Haemophilus influenzae b",92.13,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Ignorado",79.97,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2000,"Total",75.16,"UF"
" SAO PAULO"," São Paulo",2000,"BCG",110.7,"UF"
" SAO PAULO"," São Paulo",2000,"Hepatite B",97.24,"UF"
" SAO PAULO"," São Paulo",2000,"Poliomielite",102.35,"UF"
" SAO PAULO"," São Paulo",2000,"Febre Amarela",8.55,"UF"
" SAO PAULO"," São Paulo",2000,"Tríplice Viral  D1",105.38,"UF"
" SAO PAULO"," São Paulo",2000,"DTP",100.35,"UF"
" SAO PAULO"," São Paulo",2000,"Sarampo",108.05,"UF"
" SAO PAULO"," São Paulo",2000,"Haemophilus influenzae b",115.43,"UF"
" SAO PAULO"," São Paulo",2000,"Ignorado",77.03,"UF"
" SAO PAULO"," São Paulo",2000,"Total",76.19,"UF"
" PARANA"," Paraná",2000,"BCG",111.17,"UF"
" PARANA"," Paraná",2000,"Hepatite B",99.61,"UF"
" PARANA"," Paraná",2000,"Poliomielite",104.42,"UF"
" PARANA"," Paraná",2000,"Febre Amarela",0.32,"UF"
" PARANA"," Paraná",2000,"Tríplice Viral  D1",91.12,"UF"
" PARANA"," Paraná",2000,"DTP",103.96,"UF"
" PARANA"," Paraná",2000,"Sarampo",110.32,"UF"
" PARANA"," Paraná",2000,"Haemophilus influenzae b",107.57,"UF"
" PARANA"," Paraná",2000,"Ignorado",82.26,"UF"
" PARANA"," Paraná",2000,"Total",78.72,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"BCG",106.23,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Hepatite B",96.26,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Poliomielite",102.57,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Febre Amarela",0.56,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Tríplice Viral  D1",95.57,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"DTP",103.08,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Sarampo",107.03,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Haemophilus influenzae b",106.93,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Ignorado",77.7,"UF"
" SANTA CATARINA"," Santa Catarina",2000,"Total",75.49,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"BCG",102.88,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Hepatite B",94.77,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Poliomielite",97.37,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Febre Amarela",0.33,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Tríplice Viral  D1",79.75,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"DTP",97.51,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Sarampo",95.97,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Haemophilus influenzae b",77.58,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Ignorado",76,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",2000,"Total",71.91,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"BCG",121.58,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Hepatite B",96.99,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Poliomielite",112.63,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Febre Amarela",109.76,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Tríplice Viral  D1",114.77,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"DTP",98.84,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Sarampo",118.86,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Haemophilus influenzae b",64.89,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Ignorado",85.85,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2000,"Total",85.08,"UF"
" MATO GROSSO"," Mato Grosso",2000,"BCG",113.33,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Hepatite B",81.56,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Poliomielite",125.46,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Febre Amarela",111.47,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Tríplice Viral  D1",61.41,"UF"
" MATO GROSSO"," Mato Grosso",2000,"DTP",93.94,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Sarampo",117.88,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Haemophilus influenzae b",74.88,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Ignorado",88.77,"UF"
" MATO GROSSO"," Mato Grosso",2000,"Total",84.34,"UF"
" GOIAS"," Goiás",2000,"BCG",108.76,"UF"
" GOIAS"," Goiás",2000,"Hepatite B",90.71,"UF"
" GOIAS"," Goiás",2000,"Poliomielite",107.12,"UF"
" GOIAS"," Goiás",2000,"Febre Amarela",143.05,"UF"
" GOIAS"," Goiás",2000,"Tríplice Viral  D1",82.19,"UF"
" GOIAS"," Goiás",2000,"DTP",96.9,"UF"
" GOIAS"," Goiás",2000,"Sarampo",111.76,"UF"
" GOIAS"," Goiás",2000,"Haemophilus influenzae b",85.98,"UF"
" GOIAS"," Goiás",2000,"Ignorado",82.83,"UF"
" GOIAS"," Goiás",2000,"Total",82.76,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"BCG",128.74,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Hepatite B",86.83,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Poliomielite",99.53,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Febre Amarela",5.65,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Tríplice Viral  D1",101.96,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"DTP",99.45,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Sarampo",0.03,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Haemophilus influenzae b",107.26,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Ignorado",81.44,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2000,"Total",73.49,"UF"
" AMAZONAS"," Amazonas",2001,"BCG",108.31,"UF"
" AMAZONAS"," Amazonas",2001,"Hepatite B",66.13,"UF"
" AMAZONAS"," Amazonas",2001,"Poliomielite",90,"UF"
" AMAZONAS"," Amazonas",2001,"Febre Amarela",98.87,"UF"
" AMAZONAS"," Amazonas",2001,"Tríplice Viral  D1",27.69,"UF"
" AMAZONAS"," Amazonas",2001,"DTP",72.37,"UF"
" AMAZONAS"," Amazonas",2001,"Sarampo",94.82,"UF"
" AMAZONAS"," Amazonas",2001,"Haemophilus influenzae b",65.48,"UF"
" AMAZONAS"," Amazonas",2001,"Ignorado",76.63,"UF"
" AMAZONAS"," Amazonas",2001,"Total",70.68,"UF"
" RORAIMA"," Roraima",2001,"BCG",104.68,"UF"
" RORAIMA"," Roraima",2001,"Hepatite B",77.19,"UF"
" RORAIMA"," Roraima",2001,"Poliomielite",85.58,"UF"
" RORAIMA"," Roraima",2001,"Febre Amarela",92.32,"UF"
" RORAIMA"," Roraima",2001,"Tríplice Viral  D1",61.93,"UF"
" RORAIMA"," Roraima",2001,"DTP",81.27,"UF"
" RORAIMA"," Roraima",2001,"Sarampo",84.9,"UF"
" RORAIMA"," Roraima",2001,"Haemophilus influenzae b",74.14,"UF"
" RORAIMA"," Roraima",2001,"Ignorado",77.55,"UF"
" RORAIMA"," Roraima",2001,"Total",72.67,"UF"
" PARA"," Pará",2001,"BCG",118.34,"UF"
" PARA"," Pará",2001,"Hepatite B",73.64,"UF"
" PARA"," Pará",2001,"Poliomielite",107.74,"UF"
" PARA"," Pará",2001,"Febre Amarela",100.19,"UF"
" PARA"," Pará",2001,"Tríplice Viral  D1",47.94,"UF"
" PARA"," Pará",2001,"DTP",83.93,"UF"
" PARA"," Pará",2001,"Sarampo",124.3,"UF"
" PARA"," Pará",2001,"Haemophilus influenzae b",76.39,"UF"
" PARA"," Pará",2001,"Ignorado",90.37,"UF"
" PARA"," Pará",2001,"Total",83.43,"UF"
" AMAPA"," Amapá",2001,"BCG",181.41,"UF"
" AMAPA"," Amapá",2001,"Hepatite B",156.27,"UF"
" AMAPA"," Amapá",2001,"Poliomielite",155.06,"UF"
" AMAPA"," Amapá",2001,"Febre Amarela",178.09,"UF"
" AMAPA"," Amapá",2001,"Tríplice Viral  D1",131.68,"UF"
" AMAPA"," Amapá",2001,"DTP",156.41,"UF"
" AMAPA"," Amapá",2001,"Sarampo",163.82,"UF"
" AMAPA"," Amapá",2001,"Haemophilus influenzae b",148.03,"UF"
" AMAPA"," Amapá",2001,"Ignorado",82.09,"UF"
" AMAPA"," Amapá",2001,"Total",101.5,"UF"
" TOCANTINS"," Tocantins",2001,"BCG",122.08,"UF"
" TOCANTINS"," Tocantins",2001,"Hepatite B",100.11,"UF"
" TOCANTINS"," Tocantins",2001,"Poliomielite",118.44,"UF"
" TOCANTINS"," Tocantins",2001,"Febre Amarela",106.25,"UF"
" TOCANTINS"," Tocantins",2001,"Tríplice Viral  D1",82.17,"UF"
" TOCANTINS"," Tocantins",2001,"DTP",106.32,"UF"
" TOCANTINS"," Tocantins",2001,"Sarampo",108.37,"UF"
" TOCANTINS"," Tocantins",2001,"Haemophilus influenzae b",99.66,"UF"
" TOCANTINS"," Tocantins",2001,"Ignorado",89.45,"UF"
" TOCANTINS"," Tocantins",2001,"Total",87.42,"UF"
" MARANHAO"," Maranhão",2001,"BCG",122.47,"UF"
" MARANHAO"," Maranhão",2001,"Hepatite B",75.45,"UF"
" MARANHAO"," Maranhão",2001,"Poliomielite",96.45,"UF"
" MARANHAO"," Maranhão",2001,"Febre Amarela",93.76,"UF"
" MARANHAO"," Maranhão",2001,"Tríplice Viral  D1",80.13,"UF"
" MARANHAO"," Maranhão",2001,"DTP",83.64,"UF"
" MARANHAO"," Maranhão",2001,"Sarampo",103.24,"UF"
" MARANHAO"," Maranhão",2001,"Haemophilus influenzae b",70.53,"UF"
" MARANHAO"," Maranhão",2001,"Ignorado",83.49,"UF"
" MARANHAO"," Maranhão",2001,"Total",79.09,"UF"
" PIAUI"," Piauí",2001,"BCG",116.52,"UF"
" PIAUI"," Piauí",2001,"Hepatite B",95.29,"UF"
" PIAUI"," Piauí",2001,"Poliomielite",106.39,"UF"
" PIAUI"," Piauí",2001,"Febre Amarela",61.18,"UF"
" PIAUI"," Piauí",2001,"Tríplice Viral  D1",95.28,"UF"
" PIAUI"," Piauí",2001,"DTP",99.8,"UF"
" PIAUI"," Piauí",2001,"Sarampo",103.51,"UF"
" PIAUI"," Piauí",2001,"Haemophilus influenzae b",91.46,"UF"
" PIAUI"," Piauí",2001,"Ignorado",83.77,"UF"
" PIAUI"," Piauí",2001,"Total",81.18,"UF"
" CEARA"," Ceará",2001,"BCG",118.81,"UF"
" CEARA"," Ceará",2001,"Hepatite B",107.33,"UF"
" CEARA"," Ceará",2001,"Poliomielite",112.59,"UF"
" CEARA"," Ceará",2001,"Febre Amarela",5.38,"UF"
" CEARA"," Ceará",2001,"Tríplice Viral  D1",109.94,"UF"
" CEARA"," Ceará",2001,"DTP",109.95,"UF"
" CEARA"," Ceará",2001,"Sarampo",114.15,"UF"
" CEARA"," Ceará",2001,"Haemophilus influenzae b",106.78,"UF"
" CEARA"," Ceará",2001,"Ignorado",86.01,"UF"
" CEARA"," Ceará",2001,"Total",83.18,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"BCG",107.28,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Hepatite B",88.03,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Poliomielite",91.46,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Febre Amarela",2.73,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Tríplice Viral  D1",39.5,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"DTP",92.02,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Sarampo",96.79,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Haemophilus influenzae b",81.27,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Ignorado",80.82,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2001,"Total",73.12,"UF"
" PARAIBA"," Paraíba",2001,"BCG",121.52,"UF"
" PARAIBA"," Paraíba",2001,"Hepatite B",96.64,"UF"
" PARAIBA"," Paraíba",2001,"Poliomielite",103.87,"UF"
" PARAIBA"," Paraíba",2001,"Febre Amarela",0.41,"UF"
" PARAIBA"," Paraíba",2001,"Tríplice Viral  D1",95.42,"UF"
" PARAIBA"," Paraíba",2001,"DTP",102.8,"UF"
" PARAIBA"," Paraíba",2001,"Sarampo",107.26,"UF"
" PARAIBA"," Paraíba",2001,"Haemophilus influenzae b",92.33,"UF"
" PARAIBA"," Paraíba",2001,"Ignorado",84.98,"UF"
" PARAIBA"," Paraíba",2001,"Total",80.28,"UF"
" PERNAMBUCO"," Pernambuco",2001,"BCG",118.78,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Hepatite B",87.18,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Poliomielite",104.61,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Febre Amarela",7.78,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Tríplice Viral  D1",69.88,"UF"
" PERNAMBUCO"," Pernambuco",2001,"DTP",89.59,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Sarampo",105.86,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Haemophilus influenzae b",77.65,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Ignorado",83.23,"UF"
" PERNAMBUCO"," Pernambuco",2001,"Total",76.73,"UF"
" ALAGOAS"," Alagoas",2001,"BCG",111,"UF"
" ALAGOAS"," Alagoas",2001,"Hepatite B",76.94,"UF"
" ALAGOAS"," Alagoas",2001,"Poliomielite",86.47,"UF"
